#word	meanc
excoriate	0
excrescence	0
excretion	0
excruciating	0
excruciating	0
excursion	0
excursion	0
excursus	0
excusable	0
excuse	357
excuse	357
execute	0
execute	0
execution	0
executioner	0
executive	0
executive	0
executor	0
exegete	0
exemplar	0
exemplar	0
exemplary	0
exemplary	0
exemplary	0
exemplify	0
exempt	0
exempt	0
exempt	0
exempt	0
exempt	0
exemption	0
exercise	0
exercise	0
exercised	0
exercised	0
exert	0
exertion	0
exhalation	0
exhale	0
exhaust	0
exhaust	0
exhaust	0
exhaust	0
exhaustible	0
exhausting	0
exhaustive	0
exhibit	0
exhibit	0
exhibit	0
exhibition	0
exhibitionist	0
exhibitor	0
exhibits	0
exhilarate	0
exhort	0
exhort	0
exigency	0
exiguous	0
exile	0
exile	0
exile	0
exist	0
existed	0
existed	0
existence	0
existent	0
existent	0
existential	0
existing	0
exists	0
exit	0
exit	0
exodus	0
exogamous	0
exogamy	0
exonerate	0
exonerate	0
exoneration	0
exorbitant	0
exorbitant	0
exorcise	0
exorcise	0
exotic	0
exotic	0
expand	0
expanded	0
expanded	0
expanding	0
expanding	0
expanse	0
expanse	0
expanse	0
expansionist	0
expansive	0
expect	0
expect	0
expectancy	0
expectant	0
expectant	0
expectation	0
expected	0
expected	0
expected	0
expecting	0
expects	0
expedient	0
expedient	0
expedition	0
expeditious	0
expel	0
expelled	0
expelled	0
expend	0
expendable	0
expenditure	0
expense	0
expensive	0
experience	0
experience	0
experienced	0
experienced	0
experienced	0
experiences	0
experiential	0
experiment	0
experiment	0
experimental	0
experimental	0
experimentalism	0
experimented	0
experimented	0
experimented	0
experiments	0
expert	0
expert	0
expert	0
expire	0
expire	0
explain	0
explained	0
explained	0
explaining	0
explains	0
explanation	0
explanatory	0
explicable	0
explicit	0
explicit	0
explode	0
exploit	0
exploit	0
exploration	0
exploratory	0
explore	0
explored	0
explored	0
explorer	0
exploring	0
exploring	0
explosion	0
explosive	0
explosive	0
exponent	0
exponent	0
exponential	0
exponential	0
export	0
export	0
exporter	0
expose	0
expose	0
exposed	0
exposed	0
exposition	0
expository	0
expository	0
expostulate	0
expostulation	0
exposure	405
expound	0
expounded	0
expounded	0
expounding	0
express	0
express	0
express	0
express	0
expressed	0
expressed	0
expresses	0
expressible	0
expressing	0
expression	0
expressionist	0
expressionistic	0
expressive	0
expulsion	373
expunge	0
expurgation	0
exquisite	0
exquisite	0
extant	0
extant	0
extempore	0
extempore	0
extempore	0
extemporize	0
extend	0
extended	0
extended	0
extended	0
extending	0
extension	0
extensive	0
extensor	0
extensor	0
extent	0
extenuate	0
extenuate	0
extenuate	0
extenuating	0
extenuating	0
exterior	0
exterior	0
exterminate	0
extermination	0
extern	0
extern	0
external	0
external	0
externalization	0
extinct	0
extinct	0
extinct	0
extinguish	0
extol	0
extort	0
extort	0
extort	0
extortion	0
extortion	0
extra	0
extra	0
extra	0
extra	0
extract	0
extract	0
extract	0
extracted	0
extracted	0
extractor	0
extracts	0
extradition	0
extramural	0
extraneous	0
extraordinary	0
extraordinary	0
extraordinary	0
extrapolate	0
extrapolation	0
extravagance	0
extravagant	456
extravagant	456
extreme	0
extreme	0
extreme	0
extremely	0
extremist	0
extremity	0
extricate	0
extrovert	0
exuberant	0
exude	0
exult	0
exultant	0
eye	483
eye	483
eyebrow	0
eyed	0
eyed	0
eyed	0
eyed	0
eyeful	0
eyeful	0
eyeglass	0
eyelash	0
eyelid	0
eyepiece	0
eyepiece	0
eyes	0
eyewitness	0
eyrie	0
fabian	0
fabian	0
fable	443
fable	443
fabliau	0
fabric	0
fabric	0
fabricate	0
fabrication	0
fabulous	0
facade	0
face	488
face	488
faced	0
faced	0
faced	0
faceless	0
faces	0
facet	0
facetious	0
facetiously	0
facial	0
facial	0
facile	0
facile	0
facilitate	0
facility	0
facing	0
facing	0
facing	0
facsimile	0
facsimile	0
facsimile	0
fact	463
faction	0
faction	0
factor	0
factor	0
factory	0
factory	0
factual	0
faculty	0
fad	0
fad	0
fade	0
fade	0
fade	0
faded	0
faded	0
fading	0
fading	0
faery	0
faery	0
fag	0
fag	0
fags	0
fahrenheit	0
fahrenheit	0
fail	440
failed	0
failed	0
failing	470
failing	470
failing	470
failing	470
failure	0
fain	0
fain	0
fain	0
faint	358
faint	358
faint	358
fair	474
fair	474
fair	474
fair	474
fair-weather	0
fairing	0
fairly	0
fairness	0
fairway	0
fairy	393
fairy	393
fairy-tale	0
fairyland	0
faith	0
faith	0
faithful	0
faithful	0
faithful	0
faithless	0
fake	0
fake	0
faker	0
falcon	0
falconer	0
fall	467
fall	467
fallacious	0
fallacy	0
fallen	0
fallen	0
fallen	0
fallible	0
falling	0
falling	0
fallow	0
fallow	0
falls	0
falsehood	0
falsify	0
falsify	0
falsity	0
falter	0
falter	0
fame	0
familiar	0
familiar	0
familiarity	0
familiarize	0
familism	0
family	0
famine	0
famine	0
famish	0
famous	0
famous	0
fan	425
fan	425
fanatic	0
fanatic	0
fanatical	0
fanaticism	0
fancied	0
fancied	0
fancied	0
fancier	0
fancier	0
fanciful	0
fancy	0
fancy	0
fancy	0
fane	0
fanfare	0
fang	405
fang	405
fanning	0
fanning	0
fantasia	0
fantastic	0
fantastic	0
fantastical	0
fantastically	0
fantasy	521
fantasy	521
far	463
far	463
far	463
far	463
far-away	0
far-away	0
far-away	0
far-famed	0
far-off	0
far-sighted	0
farce	0
farce	0
farcical	0
fare	361
fare	361
fares	0
farewell	0
farewell	0
farewell	0
farewell	0
farewell	0
farina	0
farley	0
farm	532
farm	532
farmed	0
farmed	0
farmer	0
farmhouse	0
farming	0
farming	0
farming	0
farms	0
farmstead	0
farmyard	0
faro	0
farrier	0
farrier	0
farther	368
farther	368
farther	368
farthest	0
farthest	0
farthing	232
fascicle	0
fascinate	0
fascinated	0
fascinated	0
fascinating	0
fascinating	0
fascination	0
fascist	0
fascist	0
fashion	505
fashion	505
fashionable	0
fashionable	0
fashioned	0
fashioned	0
fashioned	0
fashions	0
fast	523
fast	523
fast	523
fast	523
fasten	0
fasten	0
fastening	0
fastening	0
fastening	0
fastens	0
fastens	0
faster	442
faster	442
fastest	0
fastidious	0
fastness	0
fat	0
fat	0
fat	0
fatal	0
fatality	0
fate	472
fate	472
fated	0
fated	0
fated	0
fateful	0
father	554
father	554
father-in-law	0
fatherland	0
fatherless	0
fatherly	0
fatherly	0
fathom	0
fathom	0
fathomless	0
fatigue	0
fatigue	0
fatten	0
fatty	0
fatty	0
fatuous	0
faucet	0
fault	372
fault	372
faulted	0
faulted	0
faultless	0
faults	0
faulty	0
faun	0
fauteuil	0
favour	0
favour	0
favourite	0
favourite	0
fawn	377
fawn	377
fawn	377
fay	0
fay	0
fay	0
faze	295
fe	0
fe	0
fealty	0
fear	538
fear	538
fearful	0
fearless	0
fearsome	0
feasible	0
feast	0
feast	0
feasting	0
feat	377
feat	377
feat	377
feat	377
feather	0
feather	0
feather	0
feathered	0
feathered	0
feathered	0
featherweight	0
feathery	0
feature	0
feature	0
featured	0
featured	0
featured	0
featureless	0
features	0
febrile	0
february	0
february	0
fecund	0
fed	0
fed	0
fed	0
federal	0
federal	0
federal	0
federalist	0
federalize	0
federation	0
fee	0
fee	0
feeble	0
feeble	0
feeble	0
feed	0
feed	0
feed	0
feed	0
feeder	0
feeding	0
feeding	0
feel	502
feeler	0
feeling	0
feeling	0
feeling	0
feeling	0
feels	0
fees	0
feet	463
feign	0
feint	228
feint	228
feint	228
felicitous	0
felicity	0
feline	0
feline	0
fell	403
fell	403
fell	403
fell	403
fell	403
feller	0
fellow	0
fellow	0
fellowship	0
fellowship	0
fellowship	0
felon	0
felon	0
felonious	0
felony	0
felt	387
felt	387
female	0
female	0
feminine	0
feminine	0
feminist	0
fence	431
fence	431
fencing	0
fencing	0
fender	0
fenugreek	0
fenugreek	0
fer	0
fer	0
ferment	0
ferment	0
fern	0
fern	0
fern	0
fern	0
fernery	0
ferocious	0
ferocity	0
ferret	0
ferret	0
ferris	0
ferry	392
ferry	392
fertile	442
fertilize	0
fertilizer	0
fervent	0
fervid	0
festal	0
festal	0
fester	0
fester	0
festival	0
festival	0
festive	0
festivity	0
festoon	0
festoon	0
fetch	0
fetch	0
fetching	0
fetching	0
fetching	0
fete	0
fete	0
fetid	0
fetid	0
fetish	317
fetish	317
fetter	0
fetter	0
fetus	0
feud	0
feudal	0
fever	0
fever	0
fevered	0
feverish	0
few	416
few	416
fewer	0
fiance	0
fiance	0
fiasco	0
fiat	0
fiat	0
fib	0
fib	0
fiberglas	0
fibre	0
fibrin	0
fibrosis	0
fibrous	0
fickle	0
fiction	0
fictional	0
fictitious	0
fictive	0
fiddle	452
fiddle	452
fiddled	0
fiddled	0
fiddler	0
fiddling	0
fiddling	0
fiddling	0
fidget	0
fidget	0
fidgety	0
fie	0
fie	0
field	0
field	0
fielded	0
fielded	0
fielded	0
fielder	0
fields	0
fieldwork	0
fiend	0
fiendish	0
fierce	0
fiery	0
fife	0
fife	0
fifteen	0
fifteen	0
fifteenth	0
fifteenth	0
fifth	0
fifth	0
fiftieth	0
fiftieth	0
fifty	0
fifty	0
fig	0
fig	0
fight	0
fight	0
fighter	0
fighting	0
fighting	0
fights	0
figment	365
figural	0
figurative	0
figuratively	0
figure	513
figure	513
figured	0
figured	0
figured	0
figured	0
figures	0
figuring	0
figuring	0
fike	0
fike	0
filament	0
filbert	0
filch	0
filch	0
file	378
file	378
filed	0
filed	0
filial	0
filibuster	0
filibuster	0
filigree	0
filing	0
filing	0
fill	372
fill	372
filled	0
filled	0
filler	0
fillet	0
fillet	0
filling	0
filling	0
filling	0
fillip	0
fillip	0
filly	0
filly	0
filly	0
film	561
film	561
films	0
filmy	0
filter	0
filter	0
filtering	0
filtering	0
filthy	0
fin	0
fin	0
final	0
final	0
finale	0
finalist	0
finality	0
finally	0
finance	0
finance	0
financed	0
financed	0
finances	0
financial	0
financially	0
financier	0
finch	0
find	384
find	384
finder	0
finding	0
finding	0
finding	0
finds	0
fine	495
fine	495
fine	495
fine	495
fined	0
fined	0
finely	0
finer	0
finer	0
finesse	0
finesse	0
finger	0
finger	0
finger-post	0
fingered	0
fingered	0
fingered	0
fingering	0
fingering	0
fingering	0
fingers	0
finial	0
finial	0
finicky	0
finish	0
finish	0
finished	0
finished	0
finished	0
finisher	0
finishes	0
finishing	0
finishing	0
finite	416
finite	416
finite	416
finn	0
finned	0
finnish	0
fiord	0
fir	348
fire	533
fire	533
firebrand	0
firebreak	0
firefly	0
fireless	0
fireplace	0
fires	0
fireside	0
fireside	0
firing	0
firing	0
firing	0
firm	465
firm	465
firm	465
firm	465
firmament	0
firmer	0
firmer	0
firmly	0
firms	0
first	429
first	429
first	429
first	429
first-born	0
first-floor	0
firstly	0
firstly	0
firth	0
fiscal	0
fiscal	0
fish	473
fisher	0
fishery	0
fishing	415
fishing	415
fishpond	0
fisk	0
fisk	0
fissure	0
fissure	0
fist	0
fist	0
fit	0
fit	0
fit	0
fitch	0
fitch	0
fitful	0
fits	0
fitted	0
fitted	0
fitted	0
fitting	0
fitting	0
fitting	0
fitting	0
five	392
five	392
five	392
fivepence	0
fiver	0
fix	0
fix	0
fix	0
fixation	0
fixed	0
fixed	0
fixed	0
fixed	0
fixing	0
fixing	0
fixture	0
flabbergasted	0
flabbergasted	0
flabby	0
flag	448
flag	448
flag	448
flag	448
flagellated	0
flagellated	0
flagellated	0
flagellation	0
flageolet	0
flagon	0
flagrant	0
flagstone	0
flail	0
flail	0
flair	382
flake	0
flake	0
flakes	0
flaky	0
flamboyant	0
flamboyant	0
flame	489
flame	489
flaming	0
flaming	0
flaming	0
flamingo	0
flammable	0
flanders	0
flange	0
flange	0
flank	0
flank	0
flannel	402
flannel	402
flannel	402
flap	0
flap	0
flapper	0
flare	389
flare	389
flaring	0
flaring	0
flash	469
flash	469
flash	469
flashback	0
flashing	0
flashing	0
flashlight	0
flashy	0
flask	0
flask	0
flat	0
flat	0
flat	0
flat	0
flat-bottomed	0
flat-footed	0
flathead	0
flatland	0
flatly	0
flatten	0
flattening	0
flattening	0
flatter	0
flatter	0
flatter	0
flattering	0
flattering	0
flattery	0
flatus	0
flaunt	0
flaunt	0
flautist	0
flavour	0
flavour	0
flaw	0
flaw	0
flaxen	0
flaxen	0
flay	0
flea	393
flea	393
fleawort	0
fleck	0
fleck	0
fled	0
fled	0
fled	0
fledge	0
fledge	0
flee	376
fleece	387
fleece	387
fleecy	0
fleet	387
fleet	387
fleet	387
fleeting	0
fleeting	0
fleming	0
flemish	0
flesh	0
fleshly	0
fleshly	0
fleshy	0
fletcher	0
flew	0
flew	0
flew	0
flex	0
flex	0
flexible	0
flick	0
flick	0
flicked	0
flicked	0
flicker	365
flicker	365
flier	0
flier	0
flies	0
flight	0
flight	0
flight	0
flighty	0
flimsy	0
flinch	0
flinch	0
fling	0
fling	0
flint	0
flint	0
flinty	0
flip	0
flip	0
flip	0
flippant	0
flirt	0
flirt	0
flirtation	0
flirtatious	0
flirting	0
flit	0
flit	0
flit	0
flit	0
flitting	0
flitting	0
float	445
float	445
floater	0
floating	0
floating	0
floating	0
flock	0
flock	0
flocks	0
floe	0
flog	0
flogged	0
flogged	0
flood	479
flood	479
flooding	0
flooding	0
floor	402
floor	402
flooring	0
flooring	0
flop	0
flop	0
flop	0
flop	0
floppy	0
floral	0
florence	0
florentine	0
florentine	0
florid	0
florida	0
florin	0
florist	0
flory	0
flotilla	0
flounce	0
flounce	0
flounder	0
flounder	0
flour	0
flourish	0
flourish	0
flout	0
flout	0
flow	419
flowed	0
flowed	0
flower	529
flower	529
floweret	0
flowering	0
flowering	0
flowers	0
flowery	0
flowing	0
flowing	0
flown	0
flown	0
flown	0
fluctuate	0
fluctuating	0
fluctuation	0
flue	0
fluent	0
fluent	0
fluently	0
fluff	0
fluffing	0
fluffy	0
fluid	0
fluid	0
fluidity	0
fluke	0
fluke	0
flume	0
flung	0
flung	0
fluorescein	0
fluorescence	0
fluorescent	0
fluoride	0
fluorine	0
flurry	0
flurry	0
flush	382
flush	382
flush	382
flush	382
flushing	0
flushing	0
flushing	0
fluster	0
fluster	0
flute	436
flute	436
fluted	0
fluted	0
fluted	0
fluting	0
fluting	0
flutist	0
flutter	0
flutter	0
flux	0
flux	0
flux	0
fly	460
fly	460
fly	460
fly	460
flyer	0
flying	0
flying	0
flying	0
foal	353
foal	353
foam	0
foam	0
foamy	0
focal	0
focus	0
focussed	0
focussed	0
fodder	0
foe	0
foe	0
foe	0
foe	0
fog	485
fog	485
foggiest	0
foggy	0
fogy	0
foh	0
foible	0
foible	0
foil	398
foil	398
fold	0
fold	0
folded	0
folded	0
folder	0
folding	0
folding	0
foliage	0
folio	0
folio	0
folio	0
folk	0
folk-lore	0
follow	0
follow	0
followed	0
followed	0
follower	0
following	408
following	408
following	408
following	408
follows	0
folly	321
folly	321
foment	0
foment	0
fond	0
fond	0
fond	0
fond	0
fondle	0
fondle	0
fondly	0
font	0
food	588
food	588
fool	468
fool	468
fool	468
fooled	0
fooled	0
foolhardy	0
fooling	0
fooling	0
foolish	471
fools	0
foot	435
football	488
football	488
footfall	0
foothill	0
foothold	0
footing	0
footing	0
footlights	0
footnote	0
footpath	0
footprint	0
footsore	0
footsore	0
footstep	0
footstool	0
foppish	0
for	244
for	244
forage	0
foray	0
foray	0
forbade	0
forbear	0
forbear	0
forbid	454
forbid	454
forbid	454
forbidden	0
forbidden	0
forbidden	0
forbidding	0
forbidding	0
forbidding	0
forbore	0
forborne	0
forborne	0
force	0
force	0
forced	0
forced	0
forced	0
forceful	0
forceful	0
forceps	366
forceps	366
forces	0
forcible	0
forcible	0
forcibly	0
forcing	0
forcing	0
ford	0
ford	0
fore	308
fore	308
fore	308
fore	308
forearm	0
forearm	0
forebode	0
forebode	0
foreboding	0
foreboding	0
foreboding	0
forecast	444
forecast	444
forecast	444
forecastle	0
foreclose	0
forefather	0
forefinger	0
forego	0
foregone	0
foregone	0
foregone	0
foregone	0
foreground	0
foreground	0
forehead	0
foreign	0
foreign	0
foreign	0
foreigner	0
foreknown	0
foreknown	0
foreleg	0
forelock	0
forelock	0
foremost	0
foremost	0
forenoon	0
forenoon	0
forensic	0
forensic	0
forepart	0
forerunner	0
foresaw	0
foresee	0
foreseen	0
foreseen	0
foreshadow	0
foreshadow	0
foreshorten	0
forest	520
forestall	0
forestall	0
forester	0
foretaste	0
foretaste	0
foretell	0
foretold	0
foretold	0
forever	0
forever	0
forewarn	0
forfeit	0
forfeit	0
forfeit	0
forgave	0
forge	0
forge	0
forgery	0
forget	0
forget-me-not	0
forgetful	0
forgets	0
forgetting	0
forging	0
forging	0
forging	0
forgive	0
forgiven	0
forgiven	0
forgo	0
forgot	0
forgotten	0
forgotten	0
fork	412
fork	412
forked	0
forked	0
forked	0
forked	0
forlorn	0
forlorn	0
form	389
form	389
formal	0
formal	0
formality	0
formalize	0
formally	0
format	0
formation	0
formative	0
formative	0
formed	0
formed	0
formed	0
former	0
former	0
formerly	0
formidable	0
forming	0
forming	0
formosan	0
formosan	0
forms	0
formulate	0
formulating	0
formulation	0
forsake	0
forsake	0
forsaken	0
forsaken	0
forsook	0
fort	0
fort	0
forte	0
forte	0
forte	0
forth	295
forth	295
forth	295
forthcoming	0
forthcoming	0
forthright	0
forthright	0
forthright	0
forthwith	0
fortieth	0
fortieth	0
fortification	0
fortified	0
fortified	0
fortify	0
fortin	0
fortnight	0
fortress	0
fortress	0
fortuitous	0
fortunate	0
fortunate	0
fortunate	0
fortunately	0
fortune	0
fortune	0
forty	0
forty	0
forty-five	0
forum	0
forward	0
forward	0
forward	0
forward	0
forwarding	0
forwarding	0
fossil	0
fossil	0
fossilized	0
fossilized	0
foster	0
foster	0
fought	0
fought	0
fought	0
foul	407
foul	407
foul	407
foul	407
foully	0
found	0
found	0
found	0
foundation	0
founded	0
founded	0
founded	0
founder	0
founder	0
foundling	0
foundry	0
fount	0
fount	0
fountain	0
fountainhead	0
four	402
four	402
four-footed	0
fourish	0
fourpence	0
fourscore	0
foursome	0
foursome	0
fourteen	0
fourteen	0
fourteenth	0
fourteenth	0
fourth	374
fourth	374
fowl	459
fowl	459
fowl	459
fowler	0
fox	430
fox	430
foxglove	0
foxtrot	342
foxy	0
foy	0
foyer	0
fraction	0
fractional	0
fractious	0
fracture	0
fracture	0
fragile	0
fragment	0
fragment	0
fragmentary	0
fragmentation	0
fragmented	0
fragmented	0
fragmented	0
fragrance	0
fragrant	0
frail	411
frail	411
frailty	0
frame	0
frame	0
framer	0
framework	0
framing	0
framing	0
franc	339
franchise	0
franchise	0
franchise	0
franciscan	0
franciscan	0
frank	356
frank	356
frank	356
frankfort	0
franklin	0
frankly	0
frantic	0
frantic	0
frantically	0
fraternal	355
fraternity	407
fraternize	0
fraud	410
fraudulent	0
fraught	0
fraught	0
fraught	0
fraught	0
fray	0
fray	0
freak	0
freak	0
freak	0
freakish	0
freckle	0
freckle	0
freckled	0
freckled	0
freckled	0
free	528
free	528
free	528
free	528
freebooter	0
freed	0
freed	0
freedom	515
freehold	0
freehold	0
freeholder	0
freelance	0
freelance	0
freely	0
freer	0
freer	0
freeze	393
freeze	393
freezer	0
freezing	0
freezing	0
freight	380
freight	380
freighter	0
french	0
french	0
frenetic	0
frenetic	0
frenzied	0
frenzied	0
frenzy	0
frenzy	0
frequency	0
frequent	0
frequent	0
frequently	0
fresco	0
fresco	0
fresco	0
fresh	0
fresh	0
fresh	0
fresh	0
freshen	0
freshet	0
freshly	0
fret	0
fret	0
fret	0
fretful	0
fretted	0
fretted	0
fretted	0
freudian	0
freudian	0
friable	0
friar	0
fricassee	0
fricassee	0
friction	0
friction	0
frictional	0
friday	0
fried	0
fried	0
fried	0
friend	538
friend	538
friend	538
friendless	0
friendly	0
friendly	0
friendly	0
friendship	0
frieze	195
frieze	195
frigate	0
frigate	0
fright	0
fright	0
frighten	0
frightened	0
frightened	0
frightened	0
frightening	0
frightening	0
frightens	0
frightful	0
frightfully	0
frigid	445
frill	0
frill	0
frilly	0
fringe	0
fringe	0
frippery	0
frippery	0
frisco	0
frisk	0
frisk	0
frisk	0
frisky	0
frist	0
frist	0
fritter	0
fritter	0
frivolity	0
frivolous	0
frivolous	0
frizzle	0
frizzle	0
frizzle	0
fro	0
fro	0
fro	0
frock	275
frock	275
frog	466
frog	466
frolic	0
frolic	0
frolic	0
frolicsome	0
from	305
from	305
from	305
front	405
front	405
front	405
frontage	0
frontal	0
frontal	0
fronted	0
fronted	0
fronted	0
frontier	0
frontier	0
frontier	0
fronts	0
frost	452
frost	452
frost-bitten	0
frost-bitten	0
frostbite	0
frosted	0
frosted	0
frosted	0
frosting	0
frosting	0
frosty	0
froth	0
frothy	0
frown	455
frown	455
frowzy	0
froze	0
frozen	0
frozen	0
frozen	0
frugal	333
frugality	0
fruit	541
fruit	541
fruitful	0
fruitless	0
frustrate	423
frustrate	423
frustrated	0
frustrated	0
frustrating	0
frustration	0
fry	0
fuchsia	0
fuchsia	0
fuck	0
fucking	0
fucking	0
fudge	0
fudge	0
fudge	0
fuel	459
fuel	459
fugitive	0
fugitive	0
fulfil	0
fulfilment	0
full	448
full	448
full	448
full	448
full-grown	0
fuller	0
fuller	0
fully	0
fulminate	0
fulminate	0
fulminating	0
fulminating	0
fumble	0
fumble	0
fumbling	0
fumbling	0
fume	0
fume	0
fume	0
fumes	0
fumigate	0
fuming	0
fuming	0
fun	0
function	0
function	0
functional	394
functionary	371
functionary	371
functions	0
fund	0
fund	0
fundamental	0
fundamental	0
fundamentalist	0
funding	0
funding	0
funding	0
funds	0
funeral	0
funeral	0
fungal	0
fungal	0
fungus	0
funk	0
funk	0
funnel	0
funnel	0
funnier	0
funnily	0
funny	0
fur	454
fur	454
fur	454
fur	454
furious	0
furl	0
furl	0
furlong	0
furlough	0
furlough	0
furlough	0
furnace	0
furnace	0
furnish	0
furnish	0
furor	0
furrow	0
furrow	0
furry	0
furry	0
further	0
further	0
further	0
furthermore	0
furthest	0
furthest	0
furtive	0
furtively	0
fury	0
fury	0
fuse	390
fuse	390
fuselage	280
fusiform	0
fusing	0
fusing	0
fusion	0
fuss	0
fuss	0
fussy	0
fustian	0
fusty	0
futile	0
futility	0
future	0
future	0
future	0
futurity	0
fuzz	0
fuzzy	438
fy	0
gab	0
gabble	0
gable	305
gable	305
gable	305
gad	0
gad	0
gad	0
gad	0
gadfly	0
gadget	0
gadid	150
gaff	0
gaff	0
gaff	0
gaffer	0
gag	0
gag	0
gage	0
gage	0
gaggle	0
gaggle	0
gaily	0
gain	390
gain	390
gain	390
gained	0
gained	0
gained	0
gainer	0
gainful	0
gaining	0
gaining	0
gains	0
gainsay	0
gainsay	0
gainst	0
gait	328
gaiter	0
gaiter	0
gaiter	0
gala	0
galactic	0
galaxy	0
galaxy	0
gale	0
gale	0
galen	0
galena	0
galilee	0
galilee	0
gall	0
gall	0
gallant	418
